M,T,identifier,raw_s,amortized_s,cache_namespace
4,400,prec_MinCovDet,5e-05,0.00237534375,covariance
4,400,prec_OAS,4.9e-05,0.00237534375,covariance
4,400,prec_ShrunkCovariance,4.9e-05,0.00237534375,covariance
4,400,prec-sq_EmpiricalCovariance,4.9e-05,0.00237534375,covariance
4,400,prec-sq_EllipticEnvelope,5e-05,0.00237534375,covariance
4,400,prec-sq_GraphicalLasso,5e-05,0.00237534375,covariance
4,400,prec-sq_GraphicalLassoCV,4.8e-05,0.00237534375,covariance
4,400,prec-sq_LedoitWolf,4.9e-05,0.00237534375,covariance
4,400,prec-sq_MinCovDet,5.2e-05,0.00237534375,covariance
4,400,prec-sq_OAS,5e-05,0.00237534375,covariance
4,400,prec-sq_ShrunkCovariance,4.8e-05,0.00237534375,covariance
4,400,spearmanr-sq,0.000846,0.000846,
4,400,spearmanr,0.000505,0.000505,
4,400,kendalltau-sq,0.001931,0.001931,
4,400,kendalltau,0.001612,0.001612,
4,400,corr_pearson_tau-1,0.000177,0.000177,
4,400,corr_pearson_tau-2,0.000134,0.000134,
4,400,corr_pearson_tau-3,0.000118,0.000118,
4,400,corr_pearson_tau-4,0.00011,0.00011,
4,400,corr_pearson_tau-5,0.000106,0.000106,
4,400,corr_pearson_tau-1-sq,0.000105,0.000105,
4,400,corr_pearson_tau-2-sq,9.8e-05,9.8e-05,
4,400,corr_pearson_tau-3-sq,9.8e-05,9.8e-05,
4,400,corr_pearson_tau-4-sq,9.5e-05,9.5e-05,
4,400,corr_pearson_tau-5-sq,9.7e-05,9.7e-05,
4,400,corr_pearson_tau-10,0.000102,0.000102,
4,400,corr_pearson_tau-10-sq,0.000108,0.000108,
4,400,corr_pearson_tau-20,0.000111,0.000111,
4,400,corr_pearson_tau-20-sq,0.0001,0.0001,
4,400,corr_spearman_tau-1,0.00085,0.00085,
4,400,corr_spearman_tau-2,0.000786,0.000786,
4,400,corr_spearman_tau-3,0.000783,0.000783,
4,400,corr_spearman_tau-4,0.000753,0.000753,
4,400,corr_spearman_tau-5,0.00077,0.00077,
4,400,corr_spearman_tau-1-sq,0.000738,0.000738,
4,400,corr_spearman_tau-2-sq,0.000754,0.000754,
4,400,corr_spearman_tau-3-sq,0.000757,0.000757,
4,400,corr_spearman_tau-4-sq,0.000752,0.000752,
4,400,corr_spearman_tau-5-sq,0.000729,0.000729,
4,400,corr_spearman_tau-10,0.000759,0.000759,
4,400,corr_spearman_tau-10-sq,0.000747,0.000747,
4,400,corr_spearman_tau-20,0.000747,0.000747,
4,400,corr_spearman_tau-20-sq,0.000736,0.000736,
4,400,corr_kendall_tau-1,0.006522,0.006522,
4,400,corr_kendall_tau-2,0.006386,0.006386,
4,400,corr_kendall_tau-3,0.006444,0.006444,
4,400,corr_kendall_tau-4,0.006521,0.006521,
4,400,corr_kendall_tau-5,0.0063,0.0063,
4,400,corr_kendall_tau-1-sq,0.00625,0.00625,
4,400,corr_kendall_tau-2-sq,0.006374,0.006374,
4,400,corr_kendall_tau-3-sq,0.00642,0.00642,
4,400,corr_kendall_tau-4-sq,0.006365,0.006365,
4,400,corr_kendall_tau-5-sq,0.006221,0.006221,
4,400,corr_kendall_tau-10,0.006405,0.006405,
4,400,corr_kendall_tau-10-sq,0.006418,0.006418,
4,400,corr_kendall_tau-20,0.006295,0.006295,
4,400,corr_kendall_tau-20-sq,0.006259,0.006259,
4,400,xcorr_max_sig-True,0.001239,0.001239,
4,400,xcorr-sq_max_sig-True,0.000195,0.000195,
4,400,xcorr_mean_sig-True,0.000194,0.000194,
4,400,xcorr-sq_mean_sig-True,0.000194,0.000194,
4,400,xcorr_mean_sig-False,0.000125,0.000125,
4,400,xcorr-sq_mean_sig-False,0.000132,0.000132,
4,400,pdist_euclidean,0.000449,0.000449,
4,400,pdist_cityblock,0.00026,0.00026,
4,400,pdist_cosine,0.000439,0.000439,
4,400,pdist_chebyshev,0.000264,0.000264,
4,400,pdist_canberra,0.000218,0.000218,
4,400,pdist_braycurtis,0.000208,0.000208,
4,400,dcorr,0.05894,0.05894,
4,400,dcorr_biased,0.05755,0.05755,
4,400,mgc,0.343387,0.343387,
4,400,hsic,0.114586,0.114586,
4,400,hsic_biased,0.113613,0.113613,
4,400,hhg,3.345263,3.345263,
4,400,mgcx_maxlag-1,1.525437,1.525437,
4,400,mgcx_maxlag-10,4.828538,4.828538,
4,400,dcorrx_maxlag-1,0.168067,0.168067,
4,400,dcorrx_maxlag-10,0.851767,0.851767,
4,400,dtw,0.004879,0.004879,
4,400,dtw_constraint-itakura,0.01148,0.01148,
4,400,dtw_constraint-sakoe-chiba_radius-auto,0.000756,0.000756,
4,400,xpdist_euclidean_tau-1_min_rmse,0.000215,0.000215,
4,400,xpdist_euclidean_tau-1_mean_rmse,0.000216,0.000216,
4,400,softdtw,0.121315,0.121315,
4,400,softdtw_constraint-itakura,0.120641,0.120641,
4,400,softdtw_constraint-sakoe-chiba,0.121532,0.121532,
4,400,lcss,0.027934,0.027934,
4,400,lcss_constraint-itakura,0.028869,0.028869,
4,400,lcss_constraint-sakoe-chiba,0.027317,0.027317,
4,400,bary_euclidean_mean,0.015253,0.1711775625,barycenter
4,400,bary_euclidean_max,0.000154,0.1711775625,barycenter
4,400,bary_dtw_mean,0.088453,0.1711775625,barycenter
4,400,bary_dtw_max,0.000144,0.1711775625,barycenter
4,400,bary_sgddtw_mean,0.07248,0.1711775625,barycenter
4,400,bary_sgddtw_max,0.000144,0.1711775625,barycenter
4,400,bary_softdtw_mean,2.560837,0.1711775625,barycenter
4,400,bary_softdtw_max,0.000148,0.1711775625,barycenter
4,400,bary-sq_euclidean_mean,0.000213,0.1711775625,barycenter
4,400,bary-sq_euclidean_max,0.000123,0.1711775625,barycenter
4,400,bary-sq_dtw_mean,0.000188,0.1711775625,barycenter
4,400,bary-sq_dtw_max,0.000112,0.1711775625,barycenter
4,400,bary-sq_sgddtw_mean,0.000186,0.1711775625,barycenter
4,400,bary-sq_sgddtw_max,0.00011,0.1711775625,barycenter
4,400,bary-sq_softdtw_mean,0.000182,0.1711775625,barycenter
4,400,bary-sq_softdtw_max,0.000114,0.1711775625,barycenter
4,400,gwtau,0.000792,0.000792,
4,400,anm,0.101841,0.101841,
4,400,cds,0.136579,0.136579,
4,400,reci,0.013134,0.013134,
4,400,ccm_E-None_mean,40.528519,12.356788333333334,ccm
4,400,ccm_E-None_max,0.0001,12.356788333333334,ccm
4,400,ccm_E-None_diff,0.000106,12.356788333333334,ccm
4,400,ccm_E-1_mean,31.545903,12.356788333333334,ccm
4,400,ccm_E-1_max,8.8e-05,12.356788333333334,ccm
4,400,ccm_E-1_diff,0.00011,12.356788333333334,ccm
4,400,ccm_E-10_mean,39.136077,12.356788333333334,ccm
4,400,ccm_E-10_max,8.8e-05,12.356788333333334,ccm
4,400,ccm_E-10_diff,0.000104,12.356788333333334,ccm
4,400,je_gaussian,0.000314,0.000314,
4,400,je_kozachenko,0.002021,0.002021,
4,400,je_kernel_W-0.5,0.00786,0.00786,
4,400,ce_gaussian,0.000207,0.000207,
4,400,ce_kozachenko,0.001085,0.001085,
4,400,ce_kernel_W-0.5,0.002212,0.002212,
4,400,cce_gaussian,0.006563,0.006563,
4,400,cce_kozachenko,0.074696,0.074696,
4,400,cce_kernel_W-0.5,0.286554,0.286554,
4,400,xme_gaussian_k1,0.001169,0.001169,
4,400,xme_kozachenko_k1,0.005501,0.005501,
4,400,xme_kernel_W-0.5_k1,0.021138,0.021138,
4,400,xme_gaussian_k10,0.001945,0.001945,
4,400,xme_kozachenko_k10,0.025655,0.025655,
4,400,xme_kernel_W-0.5_k10,0.08778,0.08778,
4,400,di_gaussian,0.002825,0.002825,
4,400,di_kozachenko,0.018752,0.018752,
4,400,di_kernel_W-0.5,0.089905,0.089905,
4,400,si_gaussian_k-1,0.002756,0.002756,
4,400,si_kozachenko_k-1,0.017668,0.017668,
4,400,si_kernel_W-0.5_k-1,0.079651,0.079651,
4,400,mi_gaussian,0.000184,0.000184,
4,400,mi_kraskov_NN-4,0.016846,0.016846,
4,400,mi_kraskov_NN-4_DCE,0.016099,0.016099,
4,400,mi_kernel_W-0.25,0.021763,0.021763,
4,400,tlmi_gaussian,0.000192,0.000192,
4,400,tlmi_kraskov_NN-4,0.032037,0.032037,
4,400,tlmi_kraskov_NN-4_DCE,0.03178,0.03178,
4,400,tlmi_kernel_W-0.25,0.021686,0.021686,
4,400,te_kraskov_NN-4_k-max-10_tau-max-4,0.439757,0.439757,
4,400,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.509515,0.509515,
4,400,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.164093,0.164093,
4,400,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.151599,0.151599,
4,400,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.063773,0.063773,
